epoch,phase,layer_index,state_layer,element_count,state_mean,state_rms,state_std,state_min,state_max,clamp_occupancy
0,negative,0,H1,7225344,-0.004508266549767776,6.8267192006006825,6.826717712003531,-81.45423909117558,102.12705684585048,0.4743796281533446
0,negative,1,H2,3612672,-0.0027700103088826727,0.10356545300013274,0.10352840237350999,-0.6677617371526257,1.2246967649832745,0.5052158070259353
0,negative,2,H3,7225344,0.0016517278961712188,0.023222062078775144,0.023163245932888946,-0.05510840992163148,0.1804298473715024,0.5007214881395265
0,negative,3,Output,11520,0.0016373403034902342,0.11292319634370775,0.11291132533634586,-0.37124370726819556,0.383467737768761,
0,positive,0,H1,7225344,-0.004508244189332781,6.826719204519283,6.8267177159368995,-81.45423961436279,102.12705614750897,0.4743796281533446
0,positive,1,H2,3612672,-0.002769946545539751,0.1035655931672703,0.10352854429684306,-0.6677607284423218,1.224707000012457,0.5052119317779195
0,positive,2,H3,7225344,0.0016520471795678433,0.023222715691055017,0.02316387843570361,-0.055100903101525094,0.18009019542633597,0.5007346363024375
0,positive,3,Output,11520,0.0017359065909784515,0.11294286053574641,0.11292951949913034,-0.3772242323174193,0.3813305907594681,
0,post_T_free,0,H1,7225344,-0.004508314883246681,6.826719199606973,6.826717710977904,-81.45423947016056,102.1270560005805,0.4743796281533446
0,post_T_free,1,H2,3612672,-0.002770012027422058,0.10356550182031002,0.10352845116517766,-0.6677613826114186,1.2247015959344933,0.5052135925984976
0,post_T_free,2,H3,7225344,0.001651818913196245,0.023221972770939844,0.023163149907822957,-0.05510479523879231,0.1802588818881602,0.5007160904726473
0,post_T_free,3,Output,11520,0.0016865544716013643,0.006000413186499233,0.0057585147757937835,-0.011807429201789257,0.01828102135487951,
0,zero,0,H1,7225344,-0.004508255231397787,6.826719202548927,6.82671771395925,-81.45423929588338,102.12705649728372,0.4743796281533446
0,zero,1,H2,3612672,-0.002769978113434683,0.10356552299447595,0.10352847325431984,-0.6677614090703836,1.2247018823907942,0.5052135925984976
0,zero,2,H3,7225344,0.0016518886598469178,0.02322207831485842,0.02316325074588813,-0.05510467526221085,0.18026002573150918,0.500715536865788
0,zero,3,Output,11520,0.001686624286082112,0.006000528560825694,0.005758614549254262,-0.011807589559502016,0.018281367792892817,
30,negative,0,H1,7225344,-2.851770965414882,50.14185925122121,50.060697673225604,-250.97071686731653,290.11972300110926,0.4859967912946428
30,negative,1,H2,3612672,-0.8679304116588251,20.984190928523045,20.966233942347078,-124.42620359139121,156.41492640116277,0.34879031365150226
30,negative,2,H3,7225344,-0.19731125338382313,1.4084054384268958,1.3945157397026973,-19.02376350990965,24.658529982040495,0.7261583669926304
30,negative,3,Output,11520,-0.1601414223705983,0.34327867109040183,0.3036362476166407,-1.5065729427728227,1.1417533822696557,
30,positive,0,H1,7225344,-2.85177096884424,50.14185925131435,50.06069767312353,-250.9707167170673,290.1197230492682,0.4859967912946428
30,positive,1,H2,3612672,-0.8679304066192753,20.98419093832758,20.96623395236863,-124.42620400645369,156.4149272726243,0.34879031365150226
30,positive,2,H3,7225344,-0.19731120479853112,1.4084057635821359,1.3945160749709309,-19.02379607191054,24.658367440260633,0.7261591974029195
30,positive,3,Output,11520,-0.16014973297266882,0.34331762133780336,0.30367589985020244,-1.5084994982719324,1.1375965384502145,
30,post_T_free,0,H1,7225344,-2.851775987956739,50.1418347931549,50.06067288939045,-250.97073757474593,290.1197103412974,0.48599706809807247
30,post_T_free,1,H2,3612672,-0.8679437384971561,20.984167466918596,20.966209908957993,-124.42623436632331,156.4148757820741,0.3487900368480726
30,post_T_free,2,H3,7225344,-0.19731908661623773,1.4083866303511263,1.3944956359231584,-19.023809168422183,24.656328946133396,0.726159612608064
30,post_T_free,3,Output,11520,-0.16015908986555052,0.3432924381231355,0.30364249374217256,-1.5069756686417537,1.1395784870803378,
30,zero,0,H1,7225344,-2.8517709671396267,50.141859251265984,50.06069767317219,-250.9707167921919,290.1197230251887,0.4859967912946428
30,zero,1,H2,3612672,-0.8679304091936815,20.984190933421903,20.96623394735218,-124.42620379892247,156.41492683689356,0.348790590454932
30,zero,2,H3,7225344,-0.19731122921937735,1.4084056004394185,1.3945159067479502,-19.023779790910094,24.65844871115056,0.7261583669926304
30,zero,3,Output,11520,-0.16014557812966757,0.3432931868077556,0.30365046667861245,-1.5070008983122696,1.1396749603599352,
