epoch,checkpoint_role,layer_index,parameter,sigma,n_comparisons,bptt_cosine_n_defined,bptt_cosine_mean,bptt_cosine_median,bptt_cosine_p10,bptt_cosine_p90,bptt_cosine_std,bptt_estimate_l2_n_defined,bptt_estimate_l2_mean,bptt_estimate_l2_median,bptt_estimate_l2_p10,bptt_estimate_l2_p90,bptt_estimate_l2_std,bptt_reference_l2_n_defined,bptt_reference_l2_mean,bptt_reference_l2_median,bptt_reference_l2_p10,bptt_reference_l2_p90,bptt_reference_l2_std,bptt_relative_l2_error_n_defined,bptt_relative_l2_error_mean,bptt_relative_l2_error_median,bptt_relative_l2_error_p10,bptt_relative_l2_error_p90,bptt_relative_l2_error_std,bptt_norm_ratio_n_defined,bptt_norm_ratio_mean,bptt_norm_ratio_median,bptt_norm_ratio_p10,bptt_norm_ratio_p90,bptt_norm_ratio_std,bptt_estimate_zero_fraction_n_defined,bptt_estimate_zero_fraction_mean,bptt_estimate_zero_fraction_median,bptt_estimate_zero_fraction_p10,bptt_estimate_zero_fraction_p90,bptt_estimate_zero_fraction_std,bptt_reference_zero_fraction_n_defined,bptt_reference_zero_fraction_mean,bptt_reference_zero_fraction_median,bptt_reference_zero_fraction_p10,bptt_reference_zero_fraction_p90,bptt_reference_zero_fraction_std,clean_ep_cosine_n_defined,clean_ep_cosine_mean,clean_ep_cosine_median,clean_ep_cosine_p10,clean_ep_cosine_p90,clean_ep_cosine_std,clean_ep_estimate_l2_n_defined,clean_ep_estimate_l2_mean,clean_ep_estimate_l2_median,clean_ep_estimate_l2_p10,clean_ep_estimate_l2_p90,clean_ep_estimate_l2_std,clean_ep_reference_l2_n_defined,clean_ep_reference_l2_mean,clean_ep_reference_l2_median,clean_ep_reference_l2_p10,clean_ep_reference_l2_p90,clean_ep_reference_l2_std,clean_ep_relative_l2_error_n_defined,clean_ep_relative_l2_error_mean,clean_ep_relative_l2_error_median,clean_ep_relative_l2_error_p10,clean_ep_relative_l2_error_p90,clean_ep_relative_l2_error_std,clean_ep_norm_ratio_n_defined,clean_ep_norm_ratio_mean,clean_ep_norm_ratio_median,clean_ep_norm_ratio_p10,clean_ep_norm_ratio_p90,clean_ep_norm_ratio_std,clean_ep_estimate_zero_fraction_n_defined,clean_ep_estimate_zero_fraction_mean,clean_ep_estimate_zero_fraction_median,clean_ep_estimate_zero_fraction_p10,clean_ep_estimate_zero_fraction_p90,clean_ep_estimate_zero_fraction_std,clean_ep_reference_zero_fraction_n_defined,clean_ep_reference_zero_fraction_mean,clean_ep_reference_zero_fraction_median,clean_ep_reference_zero_fraction_p10,clean_ep_reference_zero_fraction_p90,clean_ep_reference_zero_fraction_std,projection_onto_clean_n_defined,projection_onto_clean_mean,projection_onto_clean_median,projection_onto_clean_p10,projection_onto_clean_p90,projection_onto_clean_std
0,Initialization (epoch 0),2,ConvWeight_2,0.0005,288,288,0.3064454465909093,0.30356154526345036,0.2745179952361979,0.34029207912977855,0.025848854096838837,288,0.004656986409833325,0.0046146912724195945,0.0043684133539645285,0.004999042369065463,0.0002577485446898031,288,0.0014260671431390467,0.0014339965922142315,0.0012663769718131452,0.001545697537339948,9.883263992908397e-05,288,3.1195484316047564,3.1219612634353724,2.8050396442199537,3.417306980198551,0.23921547329535933,288,3.276528968691682,3.280325168352599,2.982572671260047,3.562517439395718,0.22883008863281168,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.30650160518786085,0.3032686380627909,0.27484074474151615,0.340421617593816,0.02584060125169331,288,0.004656986409833325,0.0046146912724195945,0.0043684133539645285,0.004999042369065463,0.0002577485446898031,288,0.0014254597576180755,0.0014324457019879284,0.0012649500714790713,0.0015437637589034883,9.883582599305199e-05,288,3.1208237925393716,3.1246941644528965,2.807993827708689,3.4192861060189377,0.23930627432222865,288,3.2779307119019347,3.2811989155746035,2.9836300155989335,3.5648596894922133,0.2289413372675616,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,1.0002260514320334,0.998434086480767,0.9343262777699893,1.0753931346537289,0.05527133236407589
0,Initialization (epoch 0),3,DenseWeight_0,0.0,36,36,0.9999999944573248,0.9999999941557074,0.9999999927634847,0.9999999964807262,1.3970230086132244e-09,36,0.04740505702679094,0.047202869140592685,0.0424755884506401,0.053311107281886816,0.004185307579119113,36,0.04740498375965716,0.04720276307213657,0.04247554518997594,0.05331105093882808,0.004185312610456087,36,0.00010443575917274494,0.0001081280274307243,8.390316796987052e-05,0.00012032515090214737,1.3660780334786235e-05,36,1.0000015652635306,1.000001408143056,1.000000894846807,1.000002593856748,6.745240612226901e-07,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999998,1.0000000000000002,1.2448085020131129e-16,36,0.04740505702679094,0.047202869140592685,0.0424755884506401,0.053311107281886816,0.004185307579119113,36,0.04740505702679094,0.047202869140592685,0.0424755884506401,0.053311107281886816,0.004185307579119113,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999998,1.0000000000000002,1.2448085020131129e-16
0,Initialization (epoch 0),3,DenseWeight_0,1e-05,288,288,0.999999947133867,0.9999999480918932,0.9999999297391697,0.9999999634620301,1.2562796871526434e-08,288,0.04740502746920375,0.04720273555474092,0.04212199165106046,0.05474422395883082,0.004133934823400077,288,0.047404983759657154,0.04720276307213657,0.042121776229883175,0.054744400736492976,0.004133957136578231,288,0.0003229808160924468,0.0003223521422387037,0.00027032898900674707,0.0003749793456899705,3.87188181681495e-05,288,1.0000009686916422,1.00000126383157,0.9999888857668994,1.0000119532869791,8.804154791094905e-06,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999999526634427,0.9999999538661108,0.9999999366723138,0.9999999677381806,1.1755949282113483e-08,288,0.04740502746920375,0.04720273555474092,0.04212199165106046,0.05474422395883082,0.004133934823400077,288,0.04740505702679094,0.047202869140592685,0.042121823418996986,0.0547444615950103,0.004133952166977792,288,0.00030545633281613425,0.0003039245414517651,0.00025401726706295193,0.0003559074137243413,3.809325973935635e-05,288,0.999999403428756,0.9999995346454535,0.9999874661093737,1.000010059445662,8.745761656868796e-06,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999993560922308,0.9999995001817776,0.9999874370917388,1.000010013048825,8.746219560899461e-06
0,Initialization (epoch 0),3,DenseWeight_0,3e-05,288,288,0.999999568467072,0.9999995788375929,0.9999994241448014,0.9999997043273768,1.065588250381892e-07,288,0.04740498161757587,0.04720248099971288,0.04212234221549614,0.05474375824079586,0.004133899054263273,288,0.047404983759657154,0.04720276307213657,0.042121776229883175,0.054744400736492976,0.004133957136578231,288,0.0009223369614889019,0.0009180410926757518,0.000769658230012565,0.0010733403146167902,0.00011442825209126751,288,1.000000059572813,1.0000007279893257,0.9999638882959455,1.0000321720167824,2.627681186695578e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999995739704429,0.9999995847987766,0.9999994300588683,0.9999997096518198,1.0580412750349254e-07,288,0.04740498161757587,0.04720248099971288,0.04212234221549614,0.05474375824079586,0.004133899054263273,288,0.04740505702679094,0.047202869140592685,0.042121823418996986,0.0547444615950103,0.004133952166977792,288,0.0009163685645053244,0.0009117918494842247,0.000762040163524008,0.0010677196547648703,0.00011427934464259207,288,0.9999984943107584,0.9999988108839934,0.9999625724624059,1.000030456385854,2.6234658326984686e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999980682819414,0.9999985007137626,0.9999623112992202,1.0000300388121741,2.6238643230016646e-05
0,Initialization (epoch 0),3,DenseWeight_0,0.0001,288,288,0.9999952609258149,0.9999953822509645,0.9999936634224428,0.9999967673058223,1.1763447443547666e-06,288,0.04740496040411965,0.04720172254801329,0.042123717223137846,0.05474222854720363,0.004133762500635409,288,0.047404983759657154,0.04720276307213657,0.042121776229883175,0.054744400736492976,0.004133957136578231,288,0.0030563262989870294,0.0030411297770183386,0.002542810350533118,0.0035602549608660995,0.0003809703703602718,288,0.9999998599167643,1.0000007845851693,0.9998800276342013,1.0001064794171723,8.746105219840434e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999952663374079,0.9999953868176279,0.9999936676685837,0.9999967742356948,1.1756136199643612e-06,288,0.04740496040411965,0.04720172254801329,0.042123717223137846,0.05474222854720363,0.004133762500635409,288,0.04740505702679094,0.047202869140592685,0.042121823418996986,0.0547444615950103,0.004133952166977792,288,0.003054557548980471,0.0030395195848230048,0.0025399988533090214,0.003559036147953509,0.00038092612378778326,288,0.999998294652819,0.9999987544752881,0.9998787866217357,1.0001043432927808,8.74229876147622e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999935610010456,0.9999950043442251,0.9998743712774504,1.0001001254737365,8.74619639012739e-05
0,Initialization (epoch 0),3,DenseWeight_0,0.0003,288,288,0.9999573934220309,0.999958484422911,0.9999430205814475,0.9999709682862944,1.0580703722405593e-05,288,0.047406093495676906,0.04720069155821258,0.04212891411350156,0.054738717849150804,0.00413327495514865,288,0.047404983759657154,0.04720276307213657,0.042121776229883175,0.054744400736492976,0.004133957136578231,288,0.009164226648193394,0.009121027165704983,0.007620033799231452,0.010676930511876416,0.001142755030880732,288,1.0000248512563108,1.0000241554562967,0.9996705752543511,1.0003467140296254,0.00026221151578932546,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.999957398570892,0.9999584869462033,0.9999430206656525,0.999970977129761,1.058002566837677e-05,288,0.047406093495676906,0.04720069155821258,0.04212891411350156,0.054738717849150804,0.00413327495514865,288,0.04740505702679094,0.047202869140592685,0.042121823418996986,0.0547444615950103,0.004133952166977792,288,0.009163654280137113,0.009120408462780486,0.007618858431384702,0.010676877466349254,0.0011427364573649347,288,1.0000232859458076,1.0000224075698518,0.9996690541507612,1.0003453210183395,0.0002621699923310654,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999806835280557,0.9999850298756685,0.9996231162327835,1.0003003429911073,0.00026238434928605147
0,Initialization (epoch 0),3,DenseWeight_0,0.0005,288,288,0.9998816684747752,0.9998847065758654,0.9998417716245179,0.9999193976875136,2.938486731128164e-05,288,0.04740899492110043,0.04720134440771344,0.04213598854694211,0.054736480927116464,0.004132643164793281,288,0.047404983759657154,0.04720276307213657,0.042121776229883175,0.054744400736492976,0.004133957136578231,288,0.01527311361181449,0.01520419910659385,0.012697661861572349,0.017794297623403565,0.00190450903707753,288,1.0000877093179124,1.0000798558071669,0.9995084887217143,1.000632581378986,0.00043713469617902924,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9998816733601742,0.9998847070595365,0.9998417675447119,0.9999194084479268,2.9384244310311922e-05,288,0.04740899492110043,0.04720134440771344,0.04213598854694211,0.054736480927116464,0.004132643164793281,288,0.04740505702679094,0.047202869140592685,0.042121823418996986,0.0547444615950103,0.004133952166977792,288,0.015272772869820388,0.015203813952671869,0.012696757566098123,0.017794462045070347,0.0019044937631037748,288,1.000086143899887,1.0000774832360626,0.9995068400737906,1.0006310365511224,0.0004370883955000368,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999678067549568,0.9999750778644366,0.9993718643886927,1.0005005159350087,0.000437304683407442
30,Trained (epoch 30),0,ConvWeight_0,0.0,36,36,0.9999986304838734,0.9999999338245951,0.9999967434359112,0.9999999951081878,3.6732437672402184e-06,36,0.0015105628753498458,0.0013156084426639964,0.000767361253100841,0.0025152313785652583,0.000718101263112733,36,0.0015106990999586246,0.0013156382090347936,0.0007674876275250157,0.0025154673990528753,0.0007181033209343375,36,0.0010299614692115182,0.000418877358882671,0.0001470424150147379,0.002652133064767544,0.001479949942327272,36,0.9998739562434688,0.9999006482633779,0.9993875172913516,1.0001675649430175,0.0006694761799863792,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999999,1.0,1.1568259067378855e-16,36,0.0015105628753498458,0.0013156084426639964,0.000767361253100841,0.0025152313785652583,0.000718101263112733,36,0.0015105628753498458,0.0013156084426639964,0.000767361253100841,0.0025152313785652583,0.000718101263112733,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999999,1.0,1.1568259067378855e-16
30,Trained (epoch 30),0,ConvWeight_0,1e-05,288,288,0.14822736129207065,0.13273097481217117,0.008900194388893397,0.31437436177895084,0.11631063224720575,288,0.01012351601499701,0.010063282063618357,0.009111560565764539,0.011213056617788956,0.0007981540785643203,288,0.0015106990999586246,0.0013156382090347936,0.0007435466104776384,0.002534444050064442,0.000709291903539204,288,8.041932431596127,7.455363959085384,3.7972655507075928,13.292499984862804,3.432509530532089,288,8.11730352327415,7.483543410907689,3.9013028514529906,13.27811816607322,3.388576321224826,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.1482327446878008,0.13285308911700378,0.009018801216035188,0.31436382729533346,0.11630811701010942,288,0.01012351601499701,0.010063282063618357,0.009111560565764539,0.011213056617788956,0.0007981540785643203,288,0.001510562875349846,0.0013156084426639964,0.000743403022358455,0.00253412578087148,0.0007092898709679004,288,8.043187472710997,7.455464010700236,3.7969627511015163,13.294545364705021,3.4334796847665605,288,8.118571381355707,7.482165650467969,3.9015610085972736,13.280462485365208,3.389539345683754,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9597858877412576,0.9866562212336865,0.08637323423444726,1.7721314238348245,0.7199931239258374
30,Trained (epoch 30),0,ConvWeight_0,3e-05,288,288,0.05100520259126896,0.0404152766482222,-0.061522545272559494,0.17657540430596858,0.09479260883831447,288,0.02998297256128071,0.02975464288420475,0.027182576585676115,0.033169929138247206,0.0023027978209434873,288,0.0015106990999586246,0.0013156382090347936,0.0007435466104776384,0.002534444050064442,0.000709291903539204,288,24.12577794660634,22.3658390559018,11.391745604366571,39.877521085346025,10.297519738048852,288,24.151809046021892,22.336086196841848,11.398507877232891,39.86085688869308,10.273212268880922,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.051010502049840284,0.04038383764853053,-0.0614392756229417,0.1765924557074959,0.09479077124311842,288,0.02998297256128071,0.02975464288420475,0.027182576585676115,0.033169929138247206,0.0023027978209434873,288,0.001510562875349846,0.0013156084426639964,0.000743403022358455,0.00253412578087148,0.0007092898709679004,288,24.129562414351675,22.366391916839664,11.390888210571347,39.88363607693364,10.300439063037928,288,24.155601297248108,22.339610826563003,11.397670857049027,39.86461696392368,10.276124332244859,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.8793576619585493,0.9599688618120252,-1.7408806255781069,3.3163940311320115,2.1599793717526974
30,Trained (epoch 30),0,ConvWeight_0,0.0001,288,288,0.01603530964707006,0.010926930500847379,-0.09333513794316431,0.12920803618870239,0.08992807377985505,288,0.09977435424159968,0.09898083722122047,0.09049447005843222,0.1103147108481124,0.00764587280193689,288,0.0015106990999586246,0.0013156382090347936,0.0007435466104776384,0.002534444050064442,0.000709291903539204,288,80.41923776892672,74.55250065204365,37.972435153519,132.92509514450748,34.32505522274426,288,80.42774988873292,74.50527249851504,37.96667832856669,132.92884691819134,34.30789335860196,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.01604056967276084,0.010859589285084886,-0.0933150027404175,0.1295163410295184,0.08992651446440153,288,0.09977435424159968,0.09898083722122047,0.09049447005843222,0.1103147108481124,0.00764587280193689,288,0.001510562875349846,0.0013156084426639964,0.000743403022358455,0.00253412578087148,0.0007092898709679004,288,80.43187465870594,74.5546381881759,37.96962695538773,132.9454537518385,34.334797008664374,288,80.44039278299243,74.5075392532726,37.96389034294457,132.94748429507456,34.31762784139324,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.5978588640374298,0.8665649306047667,-8.136272555352923,8.721310927875425,7.199931287540229
30,Trained (epoch 30),0,ConvWeight_0,0.0003,288,288,0.006005287481515102,0.0029794991151855105,-0.10318042229354157,0.11995519188419847,0.0889492281666947,288,0.29926098621849223,0.29685368353926034,0.27147572155830524,0.33078066295276587,0.022923122393732648,288,0.0015106990999586246,0.0013156382090347936,0.0007435466104776384,0.002534444050064442,0.000709291903539204,288,241.2576941459143,223.65723612774426,113.91726202111863,398.7753081411386,102.9751575202715,288,241.26119018790976,223.6055727690083,113.90274341581085,398.76056239803864,102.96005038367265,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.006010535113212929,0.002865173394664154,-0.10318999032351658,0.11996725996843181,0.08894774969895636,288,0.29926098621849223,0.29685368353926034,0.27147572155830524,0.33078066295276587,0.022923122393732648,288,0.001510562875349846,0.0013156084426639964,0.000743403022358455,0.00253412578087148,0.0007092898709679004,288,241.29562350645438,223.66390126199235,113.90887731805078,398.8363627870481,103.00439215389017,288,241.29912504411448,223.61236697915743,113.89437926005787,398.8164617766132,102.9892777019233,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,-0.20642352125151986,0.5997125453631924,-26.408850233366937,24.163911007998582,21.599794319491092
30,Trained (epoch 30),0,ConvWeight_0,0.0005,288,288,0.003998181502333072,0.0009503554780788161,-0.10499135481504208,0.11811391476634413,0.08877753730633649,288,0.498754990067633,0.49473075087295715,0.45246055563430265,0.5512506711229437,0.03820121070136366,288,0.0015106990999586246,0.0013156382090347936,0.0007435466104776384,0.002534444050064442,0.000709291903539204,288,402.09614990801515,372.7619538378788,189.8620844036214,664.6255232033711,171.62526130790204,288,402.0986424068351,372.7094038762991,189.84581373212345,664.5942406463712,171.6105655701234,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.00400342659286625,0.0008711734354268276,-0.10500092185430401,0.11811244738419986,0.08877607499345437,288,0.498754990067633,0.49473075087295715,0.45246055563430265,0.5512506711229437,0.03820121070136366,288,0.001510562875349846,0.0013156084426639964,0.000743403022358455,0.00253412578087148,0.0007092898709679004,288,402.15937172415954,372.7731465657607,189.84812294898654,664.7272738884989,171.67398879598204,288,402.161869616874,372.7207256515004,189.8318728918286,664.6874023022474,171.65928574035394,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,-1.0107060601920437,0.33288381217491503,-44.68147140939229,39.6064820310981,35.99965796178034
30,Trained (epoch 30),1,ConvWeight_1,0.0,36,36,0.9999977158750597,0.9999999598806284,0.9999959088990351,0.9999999924893904,7.258008485212902e-06,36,0.008602303161080465,0.008126370404891937,0.005406609107027731,0.012440355955919608,0.0028855550424076552,36,0.008602799937579788,0.008126144751964624,0.005406623832033096,0.012445486722072682,0.002886130614071806,36,0.0010903900731544641,0.0002973412209222912,0.00012842826679473695,0.002920811196755752,0.001906320527465092,36,0.9999545824029727,0.9999875942963643,0.999647686043125,1.0001286385258452,0.00039883396807404673,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999998,1.0000000000000002,1.5475000224300253e-16,36,0.008602303161080465,0.008126370404891937,0.005406609107027731,0.012440355955919608,0.0028855550424076552,36,0.008602303161080465,0.008126370404891937,0.005406609107027731,0.012440355955919608,0.0028855550424076552,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999998,1.0000000000000002,1.5475000224300253e-16
30,Trained (epoch 30),1,ConvWeight_1,1e-05,288,288,0.3210166772538551,0.3109907687916802,0.20344992908666723,0.4512600652810249,0.0968777835368122,288,0.02630225304322692,0.026013209895424737,0.024260821106777443,0.02855855454295553,0.0017742991274878443,288,0.00860279993757979,0.008126144751964624,0.0053818663342346815,0.012875754448476754,0.0028507166273151778,288,3.18729190674934,3.024495712448143,2.0148518512784146,4.498310288338059,1.0188808946744061,288,3.352110683507115,3.1865101526539688,2.202196836221151,4.617777409480024,0.9723731717190585,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.3210172008265906,0.3110511541581697,0.20344845365127132,0.4512310927603021,0.09688088982087718,288,0.02630225304322692,0.026013209895424737,0.024260821106777443,0.02855855454295553,0.0017742991274878443,288,0.008602303161080464,0.008126370404891937,0.005381501347666206,0.012875277640540198,0.002850148118147503,288,3.187393117130874,3.024555806755899,2.0158757924986324,4.498032275485247,1.0188447874599418,288,3.352223253803161,3.1865511550257297,2.203680140097304,4.617492152870646,0.9723259672887066,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9928102835825585,0.9948258203396403,0.853588804415031,1.1448294959274543,0.11779409709340768
30,Trained (epoch 30),1,ConvWeight_1,3e-05,288,288,0.11211943429582814,0.10776931096788481,0.05022390068230477,0.17883086448062527,0.05192249091816987,288,0.07475420869034913,0.07427533295125774,0.06992975533814129,0.07979273504709516,0.004175602541058725,288,0.00860279993757979,0.008126144751964624,0.0053818663342346815,0.012875754448476754,0.0028507166273151778,288,9.561873944520723,9.073529636994008,6.044653323950035,13.4949304250764,3.0566492957596845,288,9.616785158410954,9.141517696827487,6.0914663952391255,13.541791349750605,3.040793347141718,288,4.709502797067901e-08,0.0,0.0,0.0,7.992291273176941e-07,288,0.0,0.0,0.0,0.0,0.0,288,0.1121194877548233,0.10778878531744952,0.05022109236146581,0.17880763133688782,0.051925368303028165,288,0.07475420869034913,0.07427533295125774,0.06992975533814129,0.07979273504709516,0.004175602541058725,288,0.008602303161080464,0.008126370404891937,0.005381501347666206,0.012875277640540198,0.002850148118147503,288,9.562179345791568,9.07366732494709,6.047627404019555,13.49409666634978,3.0565343625719765,288,9.617094384295248,9.141615030807051,6.095571283802364,13.540954824915648,3.040673886343588,288,4.709502797067901e-08,0.0,0.0,0.0,7.992291273176941e-07,288,0.0,0.0,0.0,0.0,0.0,288,0.97843085441099,0.9844773747078723,0.5607664512166752,1.4344884656945658,0.3533822929748687
30,Trained (epoch 30),1,ConvWeight_1,0.0001,288,288,0.031957941738779534,0.03243712027466027,-0.01640545778909119,0.0783705303925791,0.039975239858236825,288,0.24758114881956628,0.24584106102917036,0.230098361239279,0.2645810664369938,0.013733958152426973,288,0.00860279993757979,0.008126144751964624,0.0053818663342346815,0.012875754448476754,0.0028507166273151778,288,31.87291301153643,30.245147404747808,20.148960605163904,44.983099241321646,10.188837325960899,288,31.88751122990915,30.25621036959834,20.128923316078986,45.004097660057035,10.185161173184333,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.03195779790992869,0.032441632238005266,-0.016403544134451848,0.07831534619320887,0.039977296040863634,288,0.24758114881956628,0.24584106102917036,0.230098361239279,0.2645810664369938,0.013733958152426973,288,0.008602303161080464,0.008126370404891937,0.005381501347666206,0.012875277640540198,0.002850148118147503,288,31.873931087136732,30.24555663760216,20.158758319085255,44.98032034854085,10.188447877438431,288,31.88853029733461,30.256598821552608,20.138669800833057,45.00131759615004,10.184769715774353,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9281028914815893,0.948256909166965,-0.46411137602541136,2.4482946283555447,1.177940996163082
30,Trained (epoch 30),1,ConvWeight_1,0.0003,288,288,0.00881218039114915,0.010655826548584041,-0.04136427019491707,0.05339638705705388,0.03892869140575524,288,0.7423578514703759,0.7370004012654562,0.6897665975092683,0.7920723011100943,0.04112894946851647,288,0.00860279993757979,0.008126144751964624,0.0053818663342346815,0.012875754448476754,0.0028507166273151778,288,95.61873898249473,90.7354753127591,60.44698429675836,134.94928142119295,30.566517036179402,288,95.62175951147941,90.73552056980701,60.41044384167068,134.9628729889922,30.566369241556192,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.00881197778386226,0.01065602871266908,-0.04136796929075844,0.053399110725527256,0.03893031241827073,288,0.7423578514703759,0.7370004012654562,0.6897665975092683,0.7920723011100943,0.04112894946851647,288,0.008602303161080464,0.008126370404891937,0.005381501347666206,0.012875277640540198,0.002850148118147503,288,95.62179270088377,90.73666037883518,60.47627758044052,134.94094499669254,30.56534365147067,288,95.6248134057717,90.73668471189518,60.43967782257897,134.95453585012064,30.565194575297564,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.7843090469486336,0.8447620973021923,-3.392330236906246,5.344881677822388,3.533823156175044
30,Trained (epoch 30),1,ConvWeight_1,0.0005,288,288,0.004179275163827023,0.005626270432265646,-0.04671189419100077,0.04972260816187854,0.038885729381957335,288,1.2372227355453145,1.2283908654955185,1.1495962505368673,1.3201691230694093,0.06852840224730644,288,0.00860279993757979,0.008126144751964624,0.0053818663342346815,0.012875754448476754,0.0028507166273151778,288,159.36456425877753,151.22579051140363,100.7450115312586,224.91544220518875,50.94419673728283,288,159.36526838380456,151.22363182385618,100.70517386527187,224.92755198040612,50.94475528335207,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.004179060700272459,0.005626841257319838,-0.0467191444998502,0.04972328085847317,0.038887254898521816,288,1.2372227355453145,1.2283908654955185,1.1495962505368673,1.3201691230694093,0.06852840224730644,288,0.008602303161080464,0.008126370404891937,0.005381501347666206,0.012875277640540198,0.002850148118147503,288,159.36965356944853,151.22775140991956,100.79380034101808,224.9015482496911,50.942239451753544,288,159.37035770709886,151.22557176973623,100.75390175799447,224.91365740187965,50.94279686186332,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.6405156991545659,0.7412557784750616,-6.320543909538149,8.241465784234611,5.88970553976703
30,Trained (epoch 30),2,ConvWeight_2,0.0,36,36,0.9999939913525113,0.9999999722341704,0.9999819410935494,0.9999999971788421,1.598162025149784e-05,36,0.0983085725895829,0.09835270068954124,0.06810583617985842,0.12836670351064483,0.0249062092772747,36,0.09830818768320769,0.0983614969494791,0.06810616466804509,0.1283667283455267,0.02490590231076567,36,0.0017021857666389896,0.0002483785283223336,7.57920400625694e-05,0.005821251976282103,0.0030638720511418673,36,1.0000024875126308,1.0000060064577556,0.9999139826906449,1.0000767027455864,8.522178123568017e-05,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999999,1.0000000000000002,1.3401743317813905e-16,36,0.0983085725895829,0.09835270068954124,0.06810583617985842,0.12836670351064483,0.0249062092772747,36,0.0983085725895829,0.09835270068954124,0.06810583617985842,0.12836670351064483,0.0249062092772747,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999999,1.0000000000000002,1.3401743317813905e-16
