scheme,injected_beta,base_beta,readout_sigma,parameter,batches,draws_per_batch,checkpoint_epoch,cosine_defined_count,cosine_min,cosine_p10,cosine_median,cosine_p90,cosine_max,clean_eqprop_bptt_cosine_defined_count,clean_eqprop_bptt_cosine_min,clean_eqprop_bptt_cosine_p10,clean_eqprop_bptt_cosine_median,clean_eqprop_bptt_cosine_p90,clean_eqprop_bptt_cosine_max,noisy_clean_eqprop_cosine_defined_count,noisy_clean_eqprop_cosine_min,noisy_clean_eqprop_cosine_p10,noisy_clean_eqprop_cosine_median,noisy_clean_eqprop_cosine_p90,noisy_clean_eqprop_cosine_max,eqprop_over_bptt_norm_ratio_defined_count,eqprop_over_bptt_norm_ratio_min,eqprop_over_bptt_norm_ratio_p10,eqprop_over_bptt_norm_ratio_median,eqprop_over_bptt_norm_ratio_p90,eqprop_over_bptt_norm_ratio_max,relative_l2_difference_over_bptt_defined_count,relative_l2_difference_over_bptt_min,relative_l2_difference_over_bptt_p10,relative_l2_difference_over_bptt_median,relative_l2_difference_over_bptt_p90,relative_l2_difference_over_bptt_max,bptt_rms_defined_count,bptt_rms_min,bptt_rms_p10,bptt_rms_median,bptt_rms_p90,bptt_rms_max,clean_eqprop_rms_defined_count,clean_eqprop_rms_min,clean_eqprop_rms_p10,clean_eqprop_rms_median,clean_eqprop_rms_p90,clean_eqprop_rms_max,eqprop_rms_defined_count,eqprop_rms_min,eqprop_rms_p10,eqprop_rms_median,eqprop_rms_p90,eqprop_rms_max,added_noise_rms_defined_count,added_noise_rms_min,added_noise_rms_p10,added_noise_rms_median,added_noise_rms_p90,added_noise_rms_max,noise_over_clean_norm_defined_count,noise_over_clean_norm_min,noise_over_clean_norm_p10,noise_over_clean_norm_median,noise_over_clean_norm_p90,noise_over_clean_norm_max,bptt_near_zero_fraction_defined_count,bptt_near_zero_fraction_min,bptt_near_zero_fraction_p10,bptt_near_zero_fraction_median,bptt_near_zero_fraction_p90,bptt_near_zero_fraction_max,clean_eqprop_near_zero_fraction_defined_count,clean_eqprop_near_zero_fraction_min,clean_eqprop_near_zero_fraction_p10,clean_eqprop_near_zero_fraction_median,clean_eqprop_near_zero_fraction_p90,clean_eqprop_near_zero_fraction_max,eqprop_near_zero_fraction_defined_count,eqprop_near_zero_fraction_min,eqprop_near_zero_fraction_p10,eqprop_near_zero_fraction_median,eqprop_near_zero_fraction_p90,eqprop_near_zero_fraction_max,fraction_cosine_above_0.90,all_endpoint_residual_gates_passed
baseline,0.1,0.1,3e-05,DenseWeight_0,36,1,0,36,0.9997863070033626,0.9998094395697786,0.9998510363972994,0.9998748648129365,0.9998971918969328,36,0.9999999999990122,0.9999999999997162,0.9999999999999343,1.000000000000012,1.000000000000027,36,0.9997863071019772,0.999809439592593,0.9998510363689705,0.9998748648333642,0.9998971919054764,36,0.9960163148147676,0.99685013876497,1.0000391738415046,1.002584075453227,1.0042893405943036,36,0.014854859258038587,0.015986437708973775,0.017386849020047668,0.01967154031812829,0.02105021910670277,36,8.163833128207787e-05,8.480197002334858e-05,9.423980978135194e-05,0.00010643494093854784,0.0001137129627120389,36,8.163833076171521e-05,8.48019698035525e-05,9.423981011951303e-05,0.00010643494113320124,0.00011371296434570302,36,8.150546998670887e-05,8.471929248990163e-05,9.448325783406665e-05,0.00010670437631348963,0.00011354904666517455,36,1.4807577994171019e-06,1.5116592118633996e-06,1.6570182639419026e-06,1.8515913627953309e-06,1.966917610681028e-06,36,0.01485486017404524,0.015986435663246368,0.017386848089758107,0.019671538886892354,0.021050215611596926,36,0.0,0.0,0.0,7.971938775510205e-06,1.594387755102041e-05,36,0.0,0.0,0.0,5.978954081632654e-06,1.594387755102041e-05,36,0.0,0.0,0.0,0.0,3.985969387755102e-06,1.0,True
baseline,0.1,0.1,0.0001,ConvWeight_0,36,1,0,36,-0.2424690210653069,-0.1283609553280021,-0.04982466364424534,0.09225605643492937,0.16843045940245244,36,0.9999688553092345,0.9999817658329302,0.9999983057353565,0.9999998682931968,0.9999999433751041,36,-0.24284866302696753,-0.12838222800082358,-0.0501049529960274,0.09223022848897089,0.16847343483988994,36,2649.9388299409134,3438.515058170563,7093.0444134677455,11362.774622353478,19924.0406794879,36,2650.012751502417,3438.601826146439,7093.03736490182,11362.756404579846,19924.086677738094,36,1.487013692803692e-05,2.358917012265396e-05,3.5342085165852094e-05,7.592033362781505e-05,0.0001016269618514108,36,1.4856393872020661e-05,2.3543270786396108e-05,3.5351172079537246e-05,7.582902060375746e-05,0.00010156626953196936,36,0.231818766996725,0.24597681755689765,0.2649106282640954,0.29047945753468807,0.3178377485797815,36,0.2318244455268303,0.2459726584761101,0.2649134838148575,0.2904791989508997,0.3178432460385767,36,2651.5962470394406,3442.644282420316,7089.762455315973,11399.098199329492,19942.517306001726,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0008680555555555555,36,0.0,0.0,0.0,0.0,0.0,0.0,True
baseline,0.1,0.1,0.0001,ConvWeight_1,36,1,0,36,-0.05185377951503669,-0.0350024753097552,0.008126157194417429,0.04981980327931272,0.06547231516934397,36,0.9999870026165795,0.9999931940718334,0.9999977915135414,0.9999993592106589,0.9999998466291597,36,-0.05203409307434058,-0.03491875000768743,0.008047617287158321,0.04986647873474309,0.06547610362477777,36,2323.5423616025823,2879.591218988816,3751.7546041192354,4194.436524029068,4695.4212503907165,36,2323.5512108907938,2879.5918869254074,3751.710226928458,4194.425101366212,4695.404237864299,36,2.2030462917751595e-06,2.437703730371551e-06,2.7137377430664567e-06,3.4262649832935285e-06,4.271508161193056e-06,36,2.2018697326444844e-06,2.4377391363756723e-06,2.7135850071084584e-06,3.425817327792354e-06,4.2709056967009794e-06,36,0.009308963696614447,0.009514184682602938,0.009971916916439262,0.0104593955260213,0.012090863711212645,36,0.009309100985248692,0.009514248530206904,0.009971889087940815,0.010459388594434876,0.012090820338986166,36,2323.878969838405,2880.9123876743206,3752.2761088526454,4194.391370523965,4696.718973194288,36,0.0,0.0,0.0,0.0,1.3563368055555555e-05,36,0.0,0.0,0.0,0.0,1.3563368055555555e-05,36,0.0,0.0,0.0,0.0,0.0,0.0,True
baseline,0.1,0.1,0.0001,ConvWeight_2,36,1,0,36,-0.013279250803711812,-0.0067913431638138184,0.018008410820996343,0.03867737692247132,0.06617455968243682,36,0.9999921968265598,0.9999950933491472,0.9999983417217583,0.9999994588042596,0.9999998986054659,36,-0.013288136297633597,-0.006751816333420865,0.01798327507797933,0.03865856227983969,0.06614650835508461,36,52.018856711570194,56.96510441799266,62.1528357319502,68.50042523799786,71.06462398184789,36,52.02311202110765,56.96620899443599,62.13351806755014,68.49697098634698,71.06136914584799,36,2.3104475367001286e-06,2.347845666716152e-06,2.640595610815321e-06,2.844265211780852e-06,2.9589854256169647e-06,36,2.3104396430661493e-06,2.347800984270268e-06,2.640344576137491e-06,2.8442659995754547e-06,2.958652527482712e-06,36,0.0001474318696892317,0.00015200358184205436,0.00015987126145806685,0.00017588352933992356,0.00018727367940183227,36,0.00014728473346312777,0.00015197628587560407,0.00015988890489736262,0.0001758375118358217,0.00018723753186900179,36,52.0221727036267,56.966196553296164,62.132070803245846,68.49640003962115,71.06083542563773,36,0.0,0.0,0.0,0.0,3.3908420138888887e-06,36,0.0,0.0,0.0,3.3908420138888887e-06,3.3908420138888887e-06,36,0.0,0.0,0.0,0.0,0.0,0.0,True
baseline,0.1,0.1,0.0001,DenseWeight_0,36,1,0,36,0.9976716801933463,0.9978864467869087,0.9983420710369093,0.9986253359514439,0.9988372549258252,36,0.9999999999990122,0.9999999999997162,0.9999999999999343,1.000000000000012,1.000000000000027,36,0.9976716805184985,0.9978864468636037,0.9983420708459285,0.9986253360190328,0.9988372549542827,36,0.9875276124958157,0.9907497372004697,1.001442370656545,1.0096887850528677,1.015706618241316,36,0.04951813995047481,0.05328782540872051,0.057956057057461596,0.06557201237359722,0.07016757565939406,36,8.163833128207787e-05,8.480197002334858e-05,9.423980978135194e-05,0.00010643494093854784,0.0001137129627120389,36,8.163833076171521e-05,8.48019698035525e-05,9.423981011951303e-05,0.00010643494113320124,0.00011371296434570302,36,8.117537985613432e-05,8.463813334285843e-05,9.515976062638427e-05,0.00010711143788952756,0.00011329851363728843,36,4.9359868135266615e-06,5.039144346771334e-06,5.52337888113288e-06,6.172012660830333e-06,6.5564420441908984e-06,36,0.04951814067320442,0.05328782315016562,0.057956056154037636,0.0655720109006065,0.07016757247996623,36,0.0,0.0,0.0,7.971938775510205e-06,1.594387755102041e-05,36,0.0,0.0,0.0,5.978954081632654e-06,1.594387755102041e-05,36,0.0,0.0,0.0,0.0,3.985969387755102e-06,1.0,True
baseline,0.1,0.1,0.0003,ConvWeight_0,36,1,0,36,-0.24251371248846498,-0.12848538100743234,-0.049896878861670504,0.09210625386208192,0.1683359957155328,36,0.9999688553092345,0.9999817658329302,0.9999983057353565,0.9999998682931968,0.9999999433751041,36,-0.2428933503374206,-0.12850665373761963,-0.050177168520268656,0.09208042549587385,0.16837897183182968,36,7949.964222582488,10315.718316973132,21279.119494543997,34088.287937439796,59772.212583550776,36,7950.038269088067,10315.805180962805,21279.112492939646,34088.26974831824,59772.25859845149,36,1.487013692803692e-05,2.358917012265396e-05,3.5342085165852094e-05,7.592033362781505e-05,0.0001016269618514108,36,1.4856393872020661e-05,2.3543270786396108e-05,3.5351172079537246e-05,7.582902060375746e-05,0.00010156626953196936,36,0.6954676539061929,0.7379221331884042,0.79473758896239,0.8714378550560229,0.9535242295155616,36,0.6954733357577149,0.7379179795961603,0.7947404461491403,0.871437597923198,0.9535297274802244,36,7954.788867672685,10327.93279945959,21269.287272627913,34197.29462477725,59827.551177439826,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0008680555555555555,36,0.0,0.0,0.0,0.0,0.0,0.0,True
baseline,0.1,0.1,0.0003,ConvWeight_1,36,1,0,36,-0.05204167323467471,-0.035203002229134805,0.007971095082833383,0.04965229050794517,0.06527106919737903,36,0.9999870026165795,0.9999931940718334,0.9999977915135414,0.9999993592106589,0.9999998466291597,36,-0.05222198598297421,-0.03511927826985471,0.007892553722011343,0.04969896436894328,0.06527485746751219,36,6970.653703292043,8638.777843091531,11255.177362540633,12583.286153654692,14086.238339937188,36,6970.662696101717,8638.778626374275,11255.133074031823,12583.274810329302,14086.221398230602,36,2.2030462917751595e-06,2.437703730371551e-06,2.7137377430664567e-06,3.4262649832935285e-06,4.271508161193056e-06,36,2.2018697326444844e-06,2.4377391363756723e-06,2.7135850071084584e-06,3.425817327792354e-06,4.2709056967009794e-06,36,0.027927183292514632,0.028542686041245637,0.029915669604243297,0.03137816062208537,0.036272525698874576,36,0.027927320828300208,0.0285427501897376,0.029915641985513455,0.031378153907046125,0.036272482509012154,36,6971.645988057554,8642.740271306178,11256.830664264136,12583.173759474952,14090.165268241877,36,0.0,0.0,0.0,0.0,1.3563368055555555e-05,36,0.0,0.0,0.0,0.0,1.3563368055555555e-05,36,0.0,0.0,0.0,0.0,0.0,0.0,True
baseline,0.1,0.1,0.0003,ConvWeight_2,36,1,0,36,-0.023332167237843114,-0.017087972610410805,0.007173053917374059,0.02753882472442544,0.05464462896364787,36,0.9999921968265598,0.9999950933491472,0.9999983417217583,0.9999994588042596,0.9999998986054659,36,-0.023341084338750814,-0.0170484898189442,0.007147890743946277,0.027519962564599897,0.0546165477584376,36,156.0620174821375,170.8856436679217,186.40702195691125,205.49162456597435,213.18550457408057,36,156.07267820404232,170.89260374404432,186.39306239147044,205.49303532185763,213.18693643649453,36,2.3104475367001286e-06,2.347845666716152e-06,2.640595610815321e-06,2.844265211780852e-06,2.9589854256169647e-06,36,2.3104396430661493e-06,2.347800984270268e-06,2.640344576137491e-06,2.8442659995754547e-06,2.958652527482712e-06,36,0.00044203210652138674,0.0004559325520282031,0.0004796099878232967,0.0005275546081309919,0.000561734926052335,36,0.00044189972780802483,0.00045591872897932757,0.00047964304036719546,0.0005275237309286425,0.0005617112149030465,36,156.06984769297196,170.89252379888376,186.38864405261344,205.49135611794097,213.1853319751419,36,0.0,0.0,0.0,0.0,3.3908420138888887e-06,36,0.0,0.0,0.0,3.3908420138888887e-06,3.3908420138888887e-06,36,0.0,0.0,0.0,0.0,0.0,0.0,True
baseline,0.1,0.1,0.0003,DenseWeight_0,36,1,0,36,0.9796088001738853,0.9808286221518432,0.9850448337948043,0.9881443230174258,0.9895674161082206,36,0.9999999999990122,0.9999999999997162,0.9999999999999343,1.000000000000012,1.000000000000027,36,0.9796087991609213,0.9808286224689777,0.9850448332167152,0.9881443232170026,0.9895674161372687,36,0.9697144081843655,0.9838888523042731,1.0154577605937112,1.0380112948431814,1.0586403846639838,36,0.14857870426203856,0.15986924966257943,0.17387754724613377,0.19672690806457932,0.21051587587430148,36,8.163833128207787e-05,8.480197002334858e-05,9.423980978135194e-05,0.00010643494093854784,0.0001137129627120389,36,8.163833076171521e-05,8.48019698035525e-05,9.423981011951303e-05,0.00010643494113320124,0.00011371296434570302,36,8.106360697550671e-05,8.682139984918524e-05,9.540765101115388e-05,0.00010761734051148997,0.00011360604824198773,36,1.481011037405409e-05,1.5120815031676202e-05,1.657086497213502e-05,1.851727784081111e-05,1.9670493672226308e-05,36,0.14857870442863652,0.15986924678785902,0.17387754641873962,0.19672690646136032,0.21051587359022547,36,0.0,0.0,0.0,7.971938775510205e-06,1.594387755102041e-05,36,0.0,0.0,0.0,5.978954081632654e-06,1.594387755102041e-05,36,0.0,0.0,0.0,0.0,0.0,1.0,True
baseline,0.1,0.1,0.0005,ConvWeight_0,36,1,0,36,-0.24252266069380432,-0.12851026309890615,-0.04991133953572888,0.0920763025571322,0.16831709246991375,36,0.9999688553092345,0.9999817658329302,0.9999983057353565,0.9999998682931968,0.9999999433751041,36,-0.2429022976967045,-0.1285315358450495,-0.050191629129906545,0.09205047411091363,0.16836006875078235,36,13249.989881649386,17192.921586883,35465.19448663907,56813.80131777639,99620.38351852537,36,13250.063953138293,17193.008470082907,35465.187494430786,56813.783134378784,99620.42953674529,36,1.487013692803692e-05,2.358917012265396e-05,3.5342085165852094e-05,7.592033362781505e-05,0.0001016269618514108,36,1.4856393872020661e-05,2.3543270786396108e-05,3.5351172079537246e-05,7.582902060375746e-05,0.00010156626953196936,36,1.1591165423843628,1.2298674588443712,1.3245645438146192,1.4523962551510257,1.58921069692283,36,1.159122224899862,1.2298633063498925,1.3245674013286162,1.4523959983083767,1.5892161949888932,36,13257.981654869933,17213.22125080414,35448.81196309882,56995.49109274036,99712.5840655493,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0008680555555555555,36,0.0,0.0,0.0,0.0,0.0,0.0,True
baseline,0.1,0.1,0.0005,ConvWeight_1,36,1,0,36,-0.05207922200130499,-0.035243138711886314,0.007940067539000943,0.04961887741210516,0.06523082776715491,36,0.9999870026165795,0.9999931940718334,0.9999977915135414,0.9999993592106589,0.9999998466291597,36,-0.05225953437501821,-0.03515941523945162,0.007861525758520133,0.04966554997632604,0.06523461591445551,36,11617.77727616729,14397.96871876471,18758.60332747386,20972.135401067775,23477.066634603954,36,11617.786297772673,14397.969524951743,18758.559056732964,20972.124073591625,23477.04970697263,36,2.2030462917751595e-06,2.437703730371551e-06,2.7137377430664567e-06,3.4262649832935285e-06,4.271508161193056e-06,36,2.2018697326444844e-06,2.4377391363756723e-06,2.7135850071084584e-06,3.425817327792354e-06,4.2709056967009794e-06,36,0.04654542698041209,0.04757119383147341,0.049859388813987895,0.052296910110502484,0.06045421654008862,36,0.04654556456554957,0.04757125804040614,0.04985936123740681,0.052296903439059,0.06045417338646975,36,11619.425124445812,14404.572315627935,18761.388359204466,20971.955702662864,23483.6227147858,36,0.0,0.0,0.0,0.0,1.3563368055555555e-05,36,0.0,0.0,0.0,0.0,1.3563368055555555e-05,36,0.0,0.0,0.0,0.0,0.0,0.0,True
baseline,0.1,0.1,0.0005,ConvWeight_2,36,1,0,36,-0.02534604053712464,-0.019146969857090947,0.005008153599305039,0.025309164586995357,0.052338930350771994,36,0.9999921968265598,0.9999950933491472,0.9999983417217583,0.9999994588042596,0.9999998986054659,36,-0.02535496022738965,-0.019107499346002924,0.004982991171901304,0.02529028911868097,0.05231084288716552,36,260.11594536115376,284.8039108175375,310.6566987355992,342.4909135385158,355.3152961065697,36,260.1278850070504,284.8120462552795,310.6438080885142,342.49329610997745,355.3176620562607,36,2.3104475367001286e-06,2.347845666716152e-06,2.640595610815321e-06,2.844265211780852e-06,2.9589854256169647e-06,36,2.3104396430661493e-06,2.347800984270268e-06,2.640344576137491e-06,2.8442659995754547e-06,2.958652527482712e-06,36,0.0007367084335253203,0.0007598623816642067,0.0007993328161299933,0.0008792558075024753,0.0009362071266609248,36,0.000736579000734898,0.0007598512523825738,0.0007993689502442986,0.0008792279460727291,0.000936185911676875,36,260.12316318572584,284.81189860209133,310.63641878030984,342.49050860228533,355.31498678332025,36,0.0,0.0,0.0,0.0,3.3908420138888887e-06,36,0.0,0.0,0.0,3.3908420138888887e-06,3.3908420138888887e-06,36,0.0,0.0,0.0,0.0,0.0,0.0,True
baseline,0.1,0.1,0.0005,DenseWeight_0,36,1,0,36,0.945031116846298,0.9484965406909367,0.9593791747278118,0.9684465286930277,0.972421064092488,36,0.9999999999990122,0.9999999999997162,0.9999999999999343,1.000000000000012,1.000000000000027,36,0.9450311152009072,0.9484965411458546,0.9593791739004669,0.9684465282545245,0.972421064136394,36,0.9618341549567511,0.992540109368168,1.0425686497017501,1.077448947078162,1.1153967047398112,36,0.24769053370852723,0.26647889856470364,0.28983689694855624,0.3279186049909301,0.35091023691360446,36,8.163833128207787e-05,8.480197002334858e-05,9.423980978135194e-05,0.00010643494093854784,0.0001137129627120389,36,8.163833076171521e-05,8.48019698035525e-05,9.423981011951303e-05,0.00010643494113320124,0.00011371296434570302,36,8.218146974742776e-05,8.945977497890815e-05,9.619596433996103e-05,0.00010900113107974039,0.00011703785584727643,36,2.4689709959924343e-05,2.5209411842292923e-05,2.7621444725578648e-05,3.08663798647973e-05,3.278792615773779e-05,36,0.2476905333182857,0.26647889507309563,0.28983689619715336,0.3279186032565199,0.3509102355248582,36,0.0,0.0,0.0,7.971938775510205e-06,1.594387755102041e-05,36,0.0,0.0,0.0,5.978954081632654e-06,1.594387755102041e-05,36,0.0,0.0,0.0,0.0,0.0,1.0,True
baseline,0.1,0.1,0.001,ConvWeight_0,36,1,0,36,-0.24252939387607308,-0.12852891963357882,-0.04992222391396969,0.09205386065073132,0.1683028931687474,36,0.9999688553092345,0.9999817658329302,0.9999983057353565,0.9999998682931968,0.9999999433751041,36,-0.24290903019322396,-0.12855019240129983,-0.050202513185361064,0.09202803215313118,0.16834586963585557,36,26500.054804251933,34385.92951084254,70930.38143427655,113627.58495229048,199240.80656620793,36,26500.128894467493,34386.01640846711,70930.37444912369,113627.56677317164,199240.85258689345,36,1.487013692803692e-05,2.358917012265396e-05,3.5342085165852094e-05,7.592033362781505e-05,0.0001016269618514108,36,1.4856393872020661e-05,2.3543270786396108e-05,3.5351172079537246e-05,7.582902060375746e-05,0.00010156626953196936,36,2.3182387597492404,2.459730799488142,2.6491319005934884,2.9047922623478284,3.1784268043448103,36,2.3182444427620754,2.45972664781704,2.649134758353035,2.904792005722782,3.178432302487422,36,26515.96435450361,34426.44209476139,70897.62313897104,113990.98243709427,199425.16198626292,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0008680555555555555,36,0.0,0.0,0.0,0.0,0.0,0.0,True
baseline,0.1,0.1,0.001,ConvWeight_1,36,1,0,36,-0.05210731902705936,-0.03527330999834438,0.007916763905584785,0.04959401405806471,0.06520066527810145,36,0.9999870026165795,0.9999931940718334,0.9999977915135414,0.9999993592106589,0.9999998466291597,36,-0.05228763065576675,-0.03518958736823774,0.007838221528201995,0.049640683510635546,0.06520445314567046,36,23235.639374085044,28795.964273264806,37517.182166971106,41944.25678392647,46954.18632698572,36,23235.648417487293,28795.96509626924,37517.13790962496,41944.24546829719,46954.16940971701,36,2.2030462917751595e-06,2.437703730371551e-06,2.7137377430664567e-06,3.4262649832935285e-06,4.271508161193056e-06,36,2.2018697326444844e-06,2.4377391363756723e-06,2.7135850071084584e-06,3.425817327792354e-06,4.2709056967009794e-06,36,0.09309114132874358,0.09514249096377414,0.09971854017338402,0.10459371529505218,0.12090856970569533,36,0.0930912789507242,0.09514255521861356,0.09971851262884084,0.1045937086569319,0.12090852657875752,36,23238.92608844633,28809.170758197142,37522.79650992216,41943.908796909585,46967.31527573367,36,0.0,0.0,0.0,0.0,1.3563368055555555e-05,36,0.0,0.0,0.0,0.0,1.3563368055555555e-05,36,0.0,0.0,0.0,0.0,0.0,0.0,True
baseline,0.1,0.1,0.001,ConvWeight_2,36,1,0,36,-0.02686464973453979,-0.02069123417605955,0.0033900849884347657,0.0236350230202712,0.05061486601435044,36,0.9999921968265598,0.9999950933491472,0.9999983417217583,0.9999994588042596,0.9999998986054659,36,-0.026873563280683556,-0.020651779972553574,0.0033649364845371637,0.023616129031770725,0.05058677289864851,36,520.2871427874176,569.5801527411993,621.2544547779682,685.0196066576725,710.6749348865943,36,520.3000368871166,569.5891789424437,621.2423596017892,685.0227153874746,710.6779941889143,36,2.3104475367001286e-06,2.347845666716152e-06,2.640595610815321e-06,2.844265211780852e-06,2.9589854256169647e-06,36,2.3104396430661493e-06,2.347800984270268e-06,2.640344576137491e-06,2.8442659995754547e-06,2.958652527482712e-06,36,0.001473713780023542,0.0015196765093079183,0.0015985481028136445,0.0017586170077771226,0.0018724188930118308,36,0.0014735865423480161,0.0015196673979099178,0.001598586547606483,0.0017585913804850895,0.001872399569120583,36,520.2905861634185,569.5888611595478,621.227543222867,685.0171568652814,710.6726416206357,36,0.0,0.0,0.0,0.0,3.3908420138888887e-06,36,0.0,0.0,0.0,3.3908420138888887e-06,3.3908420138888887e-06,36,0.0,0.0,0.0,0.0,0.0,0.0,True
baseline,0.1,0.1,0.001,DenseWeight_0,36,1,0,36,0.8084919129155385,0.826579448900564,0.8633217661203199,0.8917688876026963,0.9062538136669946,36,0.9999999999990122,0.9999999999997162,0.9999999999999343,1.000000000000012,1.000000000000027,36,0.8084919121440003,0.8265794509767588,0.8633217667826052,0.8917688863649936,0.9062538137324856,36,0.98659040091392,1.0671930131813014,1.1621374659543346,1.2291808816463905,1.31514578137391,36,0.4958429406064187,0.5332879969196793,0.5802362583243902,0.6562343498931966,0.702322049511038,36,8.163833128207787e-05,8.480197002334858e-05,9.423980978135194e-05,0.00010643494093854784,0.0001137129627120389,36,8.163833076171521e-05,8.48019698035525e-05,9.423981011951303e-05,0.00010643494113320124,0.00011371296434570302,36,8.995057721396235e-05,9.892827930395378e-05,0.00010782239106867964,0.00012379468859177777,0.00013096584407538788,36,4.943318612281546e-05,5.048020412336728e-05,5.527813165997721e-05,6.177310367154073e-05,6.561065395725864e-05,36,0.4958429388214295,0.5332879918846265,0.5802362535743121,0.6562343478302248,0.7023220503643539,36,0.0,0.0,0.0,7.971938775510205e-06,1.594387755102041e-05,36,0.0,0.0,0.0,5.978954081632654e-06,1.594387755102041e-05,36,0.0,0.0,0.0,0.0,3.985969387755102e-06,0.027777777777777776,True
legacy,0.01,2.44140625e-06,0.0,ConvWeight_0,36,1,0,36,0.9996376117337723,0.9998476740258022,0.9999820606881582,0.9999962627752736,0.9999993405126659,36,0.9996376117337723,0.9998476740258022,0.9999820606881582,0.9999962627752736,0.9999993405126659,36,0.9999999999999998,1.0,1.0000000000000004,1.0000000000000036,1.000000000000004,36,0.9828215851283933,0.9923316621483289,0.9973220365399209,1.0036748115625982,1.0062985882469415,36,0.001274056413101376,0.00394960423762485,0.009015171604957115,0.01873256903196291,0.031654101856765586,36,0.0008352272252334849,0.0012115359647040186,0.00201214296125365,0.003957726298043078,0.005583700671606778,36,0.0008342481037358497,0.001207735033160622,0.002013210901023057,0.003934497152249299,0.0055810153651338875,36,0.0008342481037358497,0.001207735033160622,0.002013210901023057,0.003934497152249299,0.0055810153651338875,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,1.0,True
legacy,0.01,2.44140625e-06,0.0,ConvWeight_1,36,1,0,36,0.9999202064784581,0.9999690992435608,0.9999795940404282,0.9999885536239417,0.9999957191196233,36,0.9999202064784581,0.9999690992435608,0.9999795940404282,0.9999885536239417,0.9999957191196233,36,0.9999999999999946,0.9999999999999958,0.9999999999999989,1.0000000000000022,1.0000000000000033,36,0.9967218252965858,0.9984892719661985,0.9997860106324046,1.00096741538918,1.003070308046223,36,0.0029329466993527386,0.004798968186994188,0.006539499611723555,0.007921562001452432,0.012698466388715435,36,0.00013879303069457471,0.00014761632073744362,0.00016847418282812487,0.0001972206727461919,0.00024423333015850736,36,0.00013870104390074662,0.00014771911075975118,0.00016854360219781888,0.00019712331181190567,0.0002441831737289803,36,0.00013870104390074662,0.00014771911075975118,0.00016854360219781888,0.00019712331181190567,0.0002441831737289803,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,1.3563368055555555e-05,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,1.0,True
legacy,0.01,2.44140625e-06,0.0,ConvWeight_2,36,1,0,36,0.9999759323319986,0.9999797545231075,0.9999857122477174,0.9999924344760247,0.9999942168127629,36,0.9999759323319986,0.9999797545231075,0.9999857122477174,0.9999924344760247,0.9999942168127629,36,0.999999999999989,0.9999999999999929,0.9999999999999987,1.0000000000000036,1.0000000000000109,36,0.9996295096529112,0.9997597224315413,0.9999394005112476,1.0001815060628354,1.0002462807164134,36,0.0034027810857797302,0.003890574599053175,0.005346400162320193,0.006367050002300488,0.006939948990203116,36,0.00014254398654110507,0.00014812473549740036,0.00016752450287202715,0.0001801924484978591,0.00018946790637484678,36,0.00014250968726054112,0.0001481312356604668,0.00016752733834017169,0.0001801820365370779,0.00018942833193501374,36,0.00014250968726054112,0.0001481312356604668,0.00016752733834017169,0.0001801820365370779,0.00018942833193501374,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,1.0,True
legacy,0.01,2.44140625e-06,0.0,DenseWeight_0,36,1,0,36,0.999999999996,0.9999999999964584,0.9999999999973832,0.9999999999987466,0.9999999999991608,36,0.999999999996,0.9999999999964584,0.9999999999973832,0.9999999999987466,0.9999999999991608,36,0.9999999999999034,0.9999999999999534,1.000000000000003,1.0000000000000564,1.0000000000001008,36,0.9999998334980343,0.9999999648809559,1.000000102591891,1.0000002462383826,1.0000003566604336,36,1.309460268384579e-06,1.6373910428345956e-06,2.2907993134957e-06,2.6609238899577003e-06,2.833214230901096e-06,36,0.005132165465077401,0.005263562014993563,0.00595275526086811,0.006603072976152926,0.007321788806902045,36,0.0051321666235032756,0.00526356225967544,0.005952755552550072,0.0066030736963367835,0.007321789503788173,36,0.0051321666235032756,0.00526356225967544,0.005952755552550072,0.0066030736963367835,0.007321789503788173,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,1.0,True
